Symptom,Frequency,Disease,Relative_Frequency
breathlessness,4,Fungal infection,0.010178117048346057
sweating,6,Fungal infection,0.015267175572519083
indigestion,1,Fungal infection,0.002544529262086514
headache,7,Fungal infection,0.017811704834605598
yellowish_skin,5,Fungal infection,0.01272264631043257
dark_urine,2,Fungal infection,0.005089058524173028
nausea,7,Fungal infection,0.017811704834605598
loss_of_appetite,8,Fungal infection,0.020356234096692113
pain_behind_the_eyes,2,Fungal infection,0.005089058524173028
back_pain,2,Fungal infection,0.005089058524173028
constipation,1,Fungal infection,0.002544529262086514
abdominal_pain,4,Fungal infection,0.010178117048346057
diarrhoea,4,Fungal infection,0.010178117048346057
mild_fever,5,Fungal infection,0.01272264631043257
yellowing_of_eyes,5,Fungal infection,0.01272264631043257
swelled_lymph_nodes,3,Fungal infection,0.007633587786259542
malaise,6,Fungal infection,0.015267175572519083
blurred_and_distorted_vision,1,Fungal infection,0.002544529262086514
phlegm,3,Fungal infection,0.007633587786259542
chest_pain,7,Fungal infection,0.017811704834605598
weakness_in_limbs,1,Fungal infection,0.002544529262086514
fast_heart_rate,2,Fungal infection,0.005089058524173028
pain_during_bowel_movements,2,Fungal infection,0.005089058524173028
pain_in_anal_region,2,Fungal infection,0.005089058524173028
bloody_stool,1,Fungal infection,0.002544529262086514
irritation_in_anus,1,Fungal infection,0.002544529262086514
neck_pain,1,Fungal infection,0.002544529262086514
dizziness,3,Fungal infection,0.007633587786259542
puffy_face_and_eyes,1,Fungal infection,0.002544529262086514
enlarged_thyroid,1,Fungal infection,0.002544529262086514
brittle_nails,1,Fungal infection,0.002544529262086514
swollen_extremeties,2,Fungal infection,0.005089058524173028
extra_marital_contacts,1,Fungal infection,0.002544529262086514
knee_pain,1,Fungal infection,0.002544529262086514
stiff_neck,1,Fungal infection,0.002544529262086514
loss_of_balance,2,Fungal infection,0.005089058524173028
loss_of_smell,1,Fungal infection,0.002544529262086514
bladder_discomfort,2,Fungal infection,0.005089058524173028
foul_smell_of urine,2,Fungal infection,0.005089058524173028
continuous_feel_of_urine,1,Fungal infection,0.002544529262086514
depression,2,Fungal infection,0.005089058524173028
irritability,3,Fungal infection,0.007633587786259542
muscle_pain,5,Fungal infection,0.01272264631043257
red_spots_over_body,4,Fungal infection,0.010178117048346057
abnormal_menstruation,1,Fungal infection,0.002544529262086514
dischromic _patches,46,Fungal infection,0.11704834605597965
watering_from_eyes,1,Fungal infection,0.002544529262086514
family_history,2,Fungal infection,0.005089058524173028
rusty_sputum,2,Fungal infection,0.005089058524173028
lack_of_concentration,1,Fungal infection,0.002544529262086514
visual_disturbances,2,Fungal infection,0.005089058524173028
blood_in_sputum,1,Fungal infection,0.002544529262086514
pus_filled_pimples,1,Fungal infection,0.002544529262086514
blackheads,1,Fungal infection,0.002544529262086514
scurring,1,Fungal infection,0.002544529262086514
skin_peeling,1,Fungal infection,0.002544529262086514
blister,2,Fungal infection,0.005089058524173028
red_sore_around_nose,4,Fungal infection,0.010178117048346057
yellow_crust_ooze,2,Fungal infection,0.005089058524173028
itching,1,Arthritis,0.0027397260273972603
skin_rash,5,Arthritis,0.0136986301369863
chills,4,Arthritis,0.010958904109589041
joint_pain,4,Arthritis,0.010958904109589041
stomach_pain,2,Arthritis,0.005479452054794521
acidity,2,Arthritis,0.005479452054794521
vomiting,7,Arthritis,0.019178082191780823
burning_micturition,2,Arthritis,0.005479452054794521
spotting_ urination,2,Arthritis,0.005479452054794521
fatigue,9,Arthritis,0.024657534246575342
weight_gain,1,Arthritis,0.0027397260273972603
cold_hands_and_feets,1,Arthritis,0.0027397260273972603
mood_swings,1,Arthritis,0.0027397260273972603
lethargy,1,Arthritis,0.0027397260273972603
cough,1,Arthritis,0.0027397260273972603
high_fever,6,Arthritis,0.01643835616438356
sunken_eyes,2,Arthritis,0.005479452054794521
breathlessness,1,Arthritis,0.0027397260273972603
dehydration,1,Arthritis,0.0027397260273972603
indigestion,2,Arthritis,0.005479452054794521
headache,8,Arthritis,0.021917808219178082
yellowish_skin,2,Arthritis,0.005479452054794521
dark_urine,1,Arthritis,0.0027397260273972603
nausea,6,Arthritis,0.01643835616438356
loss_of_appetite,3,Arthritis,0.00821917808219178
pain_behind_the_eyes,2,Arthritis,0.005479452054794521
back_pain,3,Arthritis,0.00821917808219178
constipation,3,Arthritis,0.00821917808219178
abdominal_pain,4,Arthritis,0.010958904109589041
diarrhoea,2,Arthritis,0.005479452054794521
yellowing_of_eyes,1,Arthritis,0.0027397260273972603
acute_liver_failure,1,Arthritis,0.0027397260273972603
swelling_of_stomach,1,Arthritis,0.0027397260273972603
malaise,3,Arthritis,0.00821917808219178
blurred_and_distorted_vision,2,Arthritis,0.005479452054794521
sinus_pressure,1,Arthritis,0.0027397260273972603
weakness_in_limbs,1,Arthritis,0.0027397260273972603
pain_during_bowel_movements,1,Arthritis,0.0027397260273972603
pain_in_anal_region,1,Arthritis,0.0027397260273972603
bloody_stool,1,Arthritis,0.0027397260273972603
irritation_in_anus,1,Arthritis,0.0027397260273972603
neck_pain,1,Arthritis,0.0027397260273972603
dizziness,1,Arthritis,0.0027397260273972603
cramps,2,Arthritis,0.005479452054794521
bruising,2,Arthritis,0.005479452054794521
obesity,2,Arthritis,0.005479452054794521
swollen_legs,3,Arthritis,0.00821917808219178
swollen_blood_vessels,2,Arthritis,0.005479452054794521
puffy_face_and_eyes,1,Arthritis,0.0027397260273972603
enlarged_thyroid,1,Arthritis,0.0027397260273972603
brittle_nails,1,Arthritis,0.0027397260273972603
swollen_extremeties,1,Arthritis,0.0027397260273972603
excessive_hunger,2,Arthritis,0.005479452054794521
muscle_weakness,42,Arthritis,0.11506849315068493
stiff_neck,44,Arthritis,0.12054794520547946
swelling_joints,42,Arthritis,0.11506849315068493
movement_stiffness,42,Arthritis,0.11506849315068493
spinning_movements,1,Arthritis,0.0027397260273972603
loss_of_balance,1,Arthritis,0.0027397260273972603
unsteadiness,1,Arthritis,0.0027397260273972603
weakness_of_one_body_side,1,Arthritis,0.0027397260273972603
toxic_look_(typhos),1,Arthritis,0.0027397260273972603
depression,3,Arthritis,0.00821917808219178
irritability,3,Arthritis,0.00821917808219178
muscle_pain,2,Arthritis,0.005479452054794521
altered_sensorium,1,Arthritis,0.0027397260273972603
red_spots_over_body,2,Arthritis,0.005479452054794521
belly_pain,2,Arthritis,0.005479452054794521
abnormal_menstruation,1,Arthritis,0.0027397260273972603
family_history,1,Arthritis,0.0027397260273972603
mucoid_sputum,1,Arthritis,0.0027397260273972603
visual_disturbances,2,Arthritis,0.005479452054794521
coma,1,Arthritis,0.0027397260273972603
stomach_bleeding,1,Arthritis,0.0027397260273972603
distention_of_abdomen,1,Arthritis,0.0027397260273972603
history_of_alcohol_consumption,1,Arthritis,0.0027397260273972603
prominent_veins_on_calf,2,Arthritis,0.005479452054794521
painful_walking,41,Arthritis,0.11232876712328767
blister,1,Arthritis,0.0027397260273972603
red_sore_around_nose,1,Arthritis,0.0027397260273972603
yellow_crust_ooze,1,Arthritis,0.0027397260273972603
itching,2,Pneumonia,0.002890173410404624
skin_rash,4,Pneumonia,0.005780346820809248
nodal_skin_eruptions,1,Pneumonia,0.001445086705202312
chills,48,Pneumonia,0.06936416184971098
joint_pain,2,Pneumonia,0.002890173410404624
stomach_pain,1,Pneumonia,0.001445086705202312
acidity,2,Pneumonia,0.002890173410404624
ulcers_on_tongue,1,Pneumonia,0.001445086705202312
vomiting,7,Pneumonia,0.010115606936416185
burning_micturition,2,Pneumonia,0.002890173410404624
fatigue,53,Pneumonia,0.07658959537572255
weight_gain,1,Pneumonia,0.001445086705202312
cold_hands_and_feets,1,Pneumonia,0.001445086705202312
mood_swings,1,Pneumonia,0.001445086705202312
weight_loss,4,Pneumonia,0.005780346820809248
restlessness,3,Pneumonia,0.004335260115606936
lethargy,4,Pneumonia,0.005780346820809248
irregular_sugar_level,3,Pneumonia,0.004335260115606936
cough,46,Pneumonia,0.06647398843930635
high_fever,50,Pneumonia,0.07225433526011561
breathlessness,49,Pneumonia,0.0708092485549133
sweating,48,Pneumonia,0.06936416184971098
indigestion,1,Pneumonia,0.001445086705202312
headache,5,Pneumonia,0.0072254335260115606
yellowish_skin,2,Pneumonia,0.002890173410404624
nausea,4,Pneumonia,0.005780346820809248
loss_of_appetite,4,Pneumonia,0.005780346820809248
back_pain,3,Pneumonia,0.004335260115606936
constipation,2,Pneumonia,0.002890173410404624
abdominal_pain,1,Pneumonia,0.001445086705202312
diarrhoea,2,Pneumonia,0.002890173410404624
mild_fever,1,Pneumonia,0.001445086705202312
yellowing_of_eyes,4,Pneumonia,0.005780346820809248
acute_liver_failure,1,Pneumonia,0.001445086705202312
swelled_lymph_nodes,2,Pneumonia,0.002890173410404624
malaise,46,Pneumonia,0.06647398843930635
blurred_and_distorted_vision,4,Pneumonia,0.005780346820809248
phlegm,47,Pneumonia,0.06791907514450866
chest_pain,52,Pneumonia,0.07514450867052024
weakness_in_limbs,3,Pneumonia,0.004335260115606936
fast_heart_rate,48,Pneumonia,0.06936416184971098
pain_during_bowel_movements,2,Pneumonia,0.002890173410404624
pain_in_anal_region,2,Pneumonia,0.002890173410404624
bloody_stool,1,Pneumonia,0.001445086705202312
irritation_in_anus,2,Pneumonia,0.002890173410404624
neck_pain,4,Pneumonia,0.005780346820809248
dizziness,4,Pneumonia,0.005780346820809248
obesity,3,Pneumonia,0.004335260115606936
puffy_face_and_eyes,1,Pneumonia,0.001445086705202312
enlarged_thyroid,1,Pneumonia,0.001445086705202312
brittle_nails,1,Pneumonia,0.001445086705202312
swollen_extremeties,2,Pneumonia,0.002890173410404624
excessive_hunger,4,Pneumonia,0.005780346820809248
knee_pain,1,Pneumonia,0.001445086705202312
hip_joint_pain,1,Pneumonia,0.001445086705202312
muscle_weakness,1,Pneumonia,0.001445086705202312
stiff_neck,2,Pneumonia,0.002890173410404624
swelling_joints,2,Pneumonia,0.002890173410404624
movement_stiffness,1,Pneumonia,0.001445086705202312
loss_of_balance,3,Pneumonia,0.004335260115606936
unsteadiness,1,Pneumonia,0.001445086705202312
weakness_of_one_body_side,1,Pneumonia,0.001445086705202312
bladder_discomfort,2,Pneumonia,0.002890173410404624
foul_smell_of urine,2,Pneumonia,0.002890173410404624
continuous_feel_of_urine,2,Pneumonia,0.002890173410404624
depression,2,Pneumonia,0.002890173410404624
irritability,2,Pneumonia,0.002890173410404624
muscle_pain,2,Pneumonia,0.002890173410404624
altered_sensorium,1,Pneumonia,0.001445086705202312
abnormal_menstruation,1,Pneumonia,0.001445086705202312
dischromic _patches,1,Pneumonia,0.001445086705202312
increased_appetite,3,Pneumonia,0.004335260115606936
polyuria,3,Pneumonia,0.004335260115606936
family_history,2,Pneumonia,0.002890173410404624
rusty_sputum,48,Pneumonia,0.06936416184971098
lack_of_concentration,2,Pneumonia,0.002890173410404624
history_of_alcohol_consumption,1,Pneumonia,0.001445086705202312
blood_in_sputum,1,Pneumonia,0.001445086705202312
painful_walking,2,Pneumonia,0.002890173410404624
skin_peeling,1,Pneumonia,0.001445086705202312
silver_like_dusting,1,Pneumonia,0.001445086705202312
small_dents_in_nails,2,Pneumonia,0.002890173410404624
inflammatory_nails,1,Pneumonia,0.001445086705202312
blister,1,Pneumonia,0.001445086705202312
red_sore_around_nose,2,Pneumonia,0.002890173410404624
yellow_crust_ooze,2,Pneumonia,0.002890173410404624
itching,2,Hyperthyroidism,0.0033500837520938024
skin_rash,4,Hyperthyroidism,0.006700167504187605
nodal_skin_eruptions,1,Hyperthyroidism,0.0016750418760469012
continuous_sneezing,1,Hyperthyroidism,0.0016750418760469012
shivering,1,Hyperthyroidism,0.0016750418760469012
chills,5,Hyperthyroidism,0.008375209380234505
joint_pain,3,Hyperthyroidism,0.005025125628140704
muscle_wasting,1,Hyperthyroidism,0.0016750418760469012
vomiting,12,Hyperthyroidism,0.020100502512562814
burning_micturition,2,Hyperthyroidism,0.0033500837520938024
fatigue,48,Hyperthyroidism,0.08040201005025126
anxiety,2,Hyperthyroidism,0.0033500837520938024
mood_swings,39,Hyperthyroidism,0.06532663316582915
weight_loss,42,Hyperthyroidism,0.07035175879396985
restlessness,39,Hyperthyroidism,0.06532663316582915
lethargy,1,Hyperthyroidism,0.0016750418760469012
cough,3,Hyperthyroidism,0.005025125628140704
high_fever,8,Hyperthyroidism,0.01340033500837521
breathlessness,4,Hyperthyroidism,0.006700167504187605
sweating,44,Hyperthyroidism,0.07370184254606366
headache,7,Hyperthyroidism,0.011725293132328308
yellowish_skin,4,Hyperthyroidism,0.006700167504187605
dark_urine,2,Hyperthyroidism,0.0033500837520938024
nausea,6,Hyperthyroidism,0.010050251256281407
loss_of_appetite,5,Hyperthyroidism,0.008375209380234505
pain_behind_the_eyes,1,Hyperthyroidism,0.0016750418760469012
back_pain,1,Hyperthyroidism,0.0016750418760469012
abdominal_pain,3,Hyperthyroidism,0.005025125628140704
diarrhoea,41,Hyperthyroidism,0.06867671691792294
mild_fever,3,Hyperthyroidism,0.005025125628140704
yellowing_of_eyes,3,Hyperthyroidism,0.005025125628140704
swelled_lymph_nodes,2,Hyperthyroidism,0.0033500837520938024
malaise,4,Hyperthyroidism,0.006700167504187605
blurred_and_distorted_vision,2,Hyperthyroidism,0.0033500837520938024
phlegm,2,Hyperthyroidism,0.0033500837520938024
congestion,1,Hyperthyroidism,0.0016750418760469012
chest_pain,3,Hyperthyroidism,0.005025125628140704
fast_heart_rate,40,Hyperthyroidism,0.06700167504187604
bruising,1,Hyperthyroidism,0.0016750418760469012
excessive_hunger,40,Hyperthyroidism,0.06700167504187604
extra_marital_contacts,2,Hyperthyroidism,0.0033500837520938024
drying_and_tingling_lips,2,Hyperthyroidism,0.0033500837520938024
slurred_speech,2,Hyperthyroidism,0.0033500837520938024
knee_pain,1,Hyperthyroidism,0.0016750418760469012
hip_joint_pain,1,Hyperthyroidism,0.0016750418760469012
muscle_weakness,41,Hyperthyroidism,0.06867671691792294
swelling_joints,1,Hyperthyroidism,0.0016750418760469012
spinning_movements,2,Hyperthyroidism,0.0033500837520938024
loss_of_balance,2,Hyperthyroidism,0.0033500837520938024
unsteadiness,2,Hyperthyroidism,0.0033500837520938024
weakness_of_one_body_side,1,Hyperthyroidism,0.0016750418760469012
bladder_discomfort,1,Hyperthyroidism,0.0016750418760469012
foul_smell_of urine,1,Hyperthyroidism,0.0016750418760469012
continuous_feel_of_urine,2,Hyperthyroidism,0.0033500837520938024
irritability,43,Hyperthyroidism,0.07202680067001675
muscle_pain,3,Hyperthyroidism,0.005025125628140704
altered_sensorium,1,Hyperthyroidism,0.0016750418760469012
red_spots_over_body,2,Hyperthyroidism,0.0033500837520938024
abnormal_menstruation,41,Hyperthyroidism,0.06867671691792294
family_history,1,Hyperthyroidism,0.0016750418760469012
mucoid_sputum,1,Hyperthyroidism,0.0016750418760469012
rusty_sputum,1,Hyperthyroidism,0.0016750418760469012
blood_in_sputum,1,Hyperthyroidism,0.0016750418760469012
palpitations,3,Hyperthyroidism,0.005025125628140704
painful_walking,1,Hyperthyroidism,0.0016750418760469012
pus_filled_pimples,2,Hyperthyroidism,0.0033500837520938024
blackheads,1,Hyperthyroidism,0.0016750418760469012
scurring,2,Hyperthyroidism,0.0033500837520938024
itching,3,Hypoglycemia,0.003484320557491289
skin_rash,3,Hypoglycemia,0.003484320557491289
continuous_sneezing,1,Hypoglycemia,0.0011614401858304297
chills,5,Hypoglycemia,0.005807200929152149
joint_pain,3,Hypoglycemia,0.003484320557491289
stomach_pain,2,Hypoglycemia,0.0023228803716608595
acidity,4,Hypoglycemia,0.004645760743321719
ulcers_on_tongue,1,Hypoglycemia,0.0011614401858304297
muscle_wasting,1,Hypoglycemia,0.0011614401858304297
vomiting,64,Hypoglycemia,0.0743321718931475
burning_micturition,3,Hypoglycemia,0.003484320557491289
spotting_ urination,1,Hypoglycemia,0.0011614401858304297
fatigue,63,Hypoglycemia,0.07317073170731707
anxiety,55,Hypoglycemia,0.06387921022067364
weight_loss,1,Hypoglycemia,0.0011614401858304297
restlessness,1,Hypoglycemia,0.0011614401858304297
lethargy,2,Hypoglycemia,0.0023228803716608595
irregular_sugar_level,1,Hypoglycemia,0.0011614401858304297
cough,2,Hypoglycemia,0.0023228803716608595
high_fever,7,Hypoglycemia,0.008130081300813009
sunken_eyes,1,Hypoglycemia,0.0011614401858304297
breathlessness,1,Hypoglycemia,0.0011614401858304297
sweating,61,Hypoglycemia,0.07084785133565621
dehydration,1,Hypoglycemia,0.0011614401858304297
indigestion,3,Hypoglycemia,0.003484320557491289
headache,65,Hypoglycemia,0.07549361207897794
yellowish_skin,4,Hypoglycemia,0.004645760743321719
dark_urine,3,Hypoglycemia,0.003484320557491289
nausea,64,Hypoglycemia,0.0743321718931475
loss_of_appetite,5,Hypoglycemia,0.005807200929152149
pain_behind_the_eyes,1,Hypoglycemia,0.0011614401858304297
back_pain,1,Hypoglycemia,0.0011614401858304297
abdominal_pain,4,Hypoglycemia,0.004645760743321719
diarrhoea,3,Hypoglycemia,0.003484320557491289
yellow_urine,1,Hypoglycemia,0.0011614401858304297
yellowing_of_eyes,3,Hypoglycemia,0.003484320557491289
acute_liver_failure,1,Hypoglycemia,0.0011614401858304297
fluid_overload,1,Hypoglycemia,0.0011614401858304297
swelling_of_stomach,1,Hypoglycemia,0.0011614401858304297
swelled_lymph_nodes,1,Hypoglycemia,0.0011614401858304297
malaise,2,Hypoglycemia,0.0023228803716608595
blurred_and_distorted_vision,61,Hypoglycemia,0.07084785133565621
phlegm,2,Hypoglycemia,0.0023228803716608595
throat_irritation,1,Hypoglycemia,0.0011614401858304297
redness_of_eyes,1,Hypoglycemia,0.0011614401858304297
sinus_pressure,1,Hypoglycemia,0.0011614401858304297
runny_nose,1,Hypoglycemia,0.0011614401858304297
congestion,1,Hypoglycemia,0.0011614401858304297
chest_pain,2,Hypoglycemia,0.0023228803716608595
irritation_in_anus,1,Hypoglycemia,0.0011614401858304297
bruising,1,Hypoglycemia,0.0011614401858304297
obesity,1,Hypoglycemia,0.0011614401858304297
excessive_hunger,63,Hypoglycemia,0.07317073170731707
drying_and_tingling_lips,54,Hypoglycemia,0.0627177700348432
slurred_speech,59,Hypoglycemia,0.06852497096399536
knee_pain,1,Hypoglycemia,0.0011614401858304297
stiff_neck,4,Hypoglycemia,0.004645760743321719
loss_of_smell,1,Hypoglycemia,0.0011614401858304297
bladder_discomfort,2,Hypoglycemia,0.0023228803716608595
foul_smell_of urine,2,Hypoglycemia,0.0023228803716608595
continuous_feel_of_urine,2,Hypoglycemia,0.0023228803716608595
passage_of_gases,1,Hypoglycemia,0.0011614401858304297
internal_itching,1,Hypoglycemia,0.0011614401858304297
depression,3,Hypoglycemia,0.003484320557491289
irritability,62,Hypoglycemia,0.07200929152148665
muscle_pain,5,Hypoglycemia,0.005807200929152149
red_spots_over_body,1,Hypoglycemia,0.0011614401858304297
dischromic _patches,1,Hypoglycemia,0.0011614401858304297
increased_appetite,1,Hypoglycemia,0.0011614401858304297
polyuria,1,Hypoglycemia,0.0011614401858304297
family_history,1,Hypoglycemia,0.0011614401858304297
mucoid_sputum,1,Hypoglycemia,0.0011614401858304297
visual_disturbances,3,Hypoglycemia,0.003484320557491289
receiving_blood_transfusion,1,Hypoglycemia,0.0011614401858304297
receiving_unsterile_injections,1,Hypoglycemia,0.0011614401858304297
coma,1,Hypoglycemia,0.0011614401858304297
stomach_bleeding,1,Hypoglycemia,0.0011614401858304297
distention_of_abdomen,2,Hypoglycemia,0.0023228803716608595
history_of_alcohol_consumption,1,Hypoglycemia,0.0011614401858304297
fluid_overload,2,Hypoglycemia,0.0023228803716608595
palpitations,59,Hypoglycemia,0.06852497096399536
yellow_crust_ooze,1,Hypoglycemia,0.0011614401858304297
itching,1,Osteoarthristis,0.0019880715705765406
skin_rash,4,Osteoarthristis,0.007952286282306162
nodal_skin_eruptions,1,Osteoarthristis,0.0019880715705765406
continuous_sneezing,1,Osteoarthristis,0.0019880715705765406
shivering,1,Osteoarthristis,0.0019880715705765406
chills,5,Osteoarthristis,0.009940357852882704
joint_pain,53,Osteoarthristis,0.10536779324055666
acidity,1,Osteoarthristis,0.0019880715705765406
vomiting,11,Osteoarthristis,0.02186878727634195
fatigue,13,Osteoarthristis,0.02584493041749503
weight_gain,2,Osteoarthristis,0.003976143141153081
cold_hands_and_feets,3,Osteoarthristis,0.005964214711729622
mood_swings,2,Osteoarthristis,0.003976143141153081
weight_loss,2,Osteoarthristis,0.003976143141153081
restlessness,2,Osteoarthristis,0.003976143141153081
lethargy,3,Osteoarthristis,0.005964214711729622
irregular_sugar_level,1,Osteoarthristis,0.0019880715705765406
cough,3,Osteoarthristis,0.005964214711729622
high_fever,11,Osteoarthristis,0.02186878727634195
sunken_eyes,2,Osteoarthristis,0.003976143141153081
breathlessness,3,Osteoarthristis,0.005964214711729622
sweating,2,Osteoarthristis,0.003976143141153081
dehydration,1,Osteoarthristis,0.0019880715705765406
indigestion,1,Osteoarthristis,0.0019880715705765406
headache,7,Osteoarthristis,0.013916500994035786
yellowish_skin,6,Osteoarthristis,0.011928429423459244
dark_urine,5,Osteoarthristis,0.009940357852882704
nausea,11,Osteoarthristis,0.02186878727634195
loss_of_appetite,6,Osteoarthristis,0.011928429423459244
pain_behind_the_eyes,1,Osteoarthristis,0.0019880715705765406
back_pain,2,Osteoarthristis,0.003976143141153081
abdominal_pain,5,Osteoarthristis,0.009940357852882704
diarrhoea,3,Osteoarthristis,0.005964214711729622
mild_fever,1,Osteoarthristis,0.0019880715705765406
yellowing_of_eyes,7,Osteoarthristis,0.013916500994035786
acute_liver_failure,1,Osteoarthristis,0.0019880715705765406
malaise,2,Osteoarthristis,0.003976143141153081
blurred_and_distorted_vision,2,Osteoarthristis,0.003976143141153081
phlegm,1,Osteoarthristis,0.0019880715705765406
redness_of_eyes,1,Osteoarthristis,0.0019880715705765406
chest_pain,2,Osteoarthristis,0.003976143141153081
weakness_in_limbs,1,Osteoarthristis,0.0019880715705765406
fast_heart_rate,1,Osteoarthristis,0.0019880715705765406
neck_pain,49,Osteoarthristis,0.09741550695825049
dizziness,3,Osteoarthristis,0.005964214711729622
obesity,2,Osteoarthristis,0.003976143141153081
puffy_face_and_eyes,2,Osteoarthristis,0.003976143141153081
enlarged_thyroid,2,Osteoarthristis,0.003976143141153081
brittle_nails,2,Osteoarthristis,0.003976143141153081
swollen_extremeties,2,Osteoarthristis,0.003976143141153081
excessive_hunger,3,Osteoarthristis,0.005964214711729622
extra_marital_contacts,1,Osteoarthristis,0.0019880715705765406
knee_pain,46,Osteoarthristis,0.09145129224652088
hip_joint_pain,47,Osteoarthristis,0.09343936381709742
stiff_neck,1,Osteoarthristis,0.0019880715705765406
swelling_joints,47,Osteoarthristis,0.09343936381709742
spinning_movements,1,Osteoarthristis,0.0019880715705765406
loss_of_balance,3,Osteoarthristis,0.005964214711729622
unsteadiness,1,Osteoarthristis,0.0019880715705765406
weakness_of_one_body_side,3,Osteoarthristis,0.005964214711729622
depression,3,Osteoarthristis,0.005964214711729622
irritability,3,Osteoarthristis,0.005964214711729622
muscle_pain,4,Osteoarthristis,0.007952286282306162
altered_sensorium,2,Osteoarthristis,0.003976143141153081
red_spots_over_body,1,Osteoarthristis,0.0019880715705765406
abnormal_menstruation,3,Osteoarthristis,0.005964214711729622
watering_from_eyes,3,Osteoarthristis,0.005964214711729622
increased_appetite,1,Osteoarthristis,0.0019880715705765406
polyuria,1,Osteoarthristis,0.0019880715705765406
family_history,4,Osteoarthristis,0.007952286282306162
mucoid_sputum,2,Osteoarthristis,0.003976143141153081
rusty_sputum,1,Osteoarthristis,0.0019880715705765406
lack_of_concentration,1,Osteoarthristis,0.0019880715705765406
visual_disturbances,1,Osteoarthristis,0.0019880715705765406
coma,2,Osteoarthristis,0.003976143141153081
stomach_bleeding,2,Osteoarthristis,0.003976143141153081
painful_walking,47,Osteoarthristis,0.09343936381709742
scurring,1,Osteoarthristis,0.0019880715705765406
skin_peeling,2,Osteoarthristis,0.003976143141153081
silver_like_dusting,2,Osteoarthristis,0.003976143141153081
small_dents_in_nails,2,Osteoarthristis,0.003976143141153081
inflammatory_nails,2,Osteoarthristis,0.003976143141153081
blister,2,Osteoarthristis,0.003976143141153081
red_sore_around_nose,1,Osteoarthristis,0.0019880715705765406
yellow_crust_ooze,1,Osteoarthristis,0.0019880715705765406
itching,6,Psoriasis,0.013015184381778741
skin_rash,46,Psoriasis,0.09978308026030369
continuous_sneezing,2,Psoriasis,0.004338394793926247
chills,5,Psoriasis,0.010845986984815618
joint_pain,43,Psoriasis,0.09327548806941431
stomach_pain,1,Psoriasis,0.0021691973969631237
ulcers_on_tongue,1,Psoriasis,0.0021691973969631237
muscle_wasting,1,Psoriasis,0.0021691973969631237
vomiting,9,Psoriasis,0.019522776572668113
burning_micturition,1,Psoriasis,0.0021691973969631237
fatigue,12,Psoriasis,0.026030368763557483
weight_gain,1,Psoriasis,0.0021691973969631237
anxiety,2,Psoriasis,0.004338394793926247
cold_hands_and_feets,1,Psoriasis,0.0021691973969631237
mood_swings,3,Psoriasis,0.006507592190889371
weight_loss,2,Psoriasis,0.004338394793926247
lethargy,3,Psoriasis,0.006507592190889371
patches_in_throat,1,Psoriasis,0.0021691973969631237
cough,4,Psoriasis,0.008676789587852495
high_fever,8,Psoriasis,0.01735357917570499
sunken_eyes,1,Psoriasis,0.0021691973969631237
breathlessness,3,Psoriasis,0.006507592190889371
sweating,5,Psoriasis,0.010845986984815618
dehydration,2,Psoriasis,0.004338394793926247
indigestion,1,Psoriasis,0.0021691973969631237
headache,6,Psoriasis,0.013015184381778741
yellowish_skin,4,Psoriasis,0.008676789587852495
dark_urine,3,Psoriasis,0.006507592190889371
nausea,5,Psoriasis,0.010845986984815618
loss_of_appetite,6,Psoriasis,0.013015184381778741
constipation,1,Psoriasis,0.0021691973969631237
abdominal_pain,6,Psoriasis,0.013015184381778741
diarrhoea,3,Psoriasis,0.006507592190889371
mild_fever,2,Psoriasis,0.004338394793926247
yellow_urine,2,Psoriasis,0.004338394793926247
yellowing_of_eyes,3,Psoriasis,0.006507592190889371
acute_liver_failure,1,Psoriasis,0.0021691973969631237
swelled_lymph_nodes,4,Psoriasis,0.008676789587852495
malaise,6,Psoriasis,0.013015184381778741
blurred_and_distorted_vision,2,Psoriasis,0.004338394793926247
phlegm,4,Psoriasis,0.008676789587852495
throat_irritation,2,Psoriasis,0.004338394793926247
redness_of_eyes,2,Psoriasis,0.004338394793926247
sinus_pressure,2,Psoriasis,0.004338394793926247
runny_nose,2,Psoriasis,0.004338394793926247
congestion,2,Psoriasis,0.004338394793926247
chest_pain,5,Psoriasis,0.010845986984815618
fast_heart_rate,1,Psoriasis,0.0021691973969631237
pain_in_anal_region,1,Psoriasis,0.0021691973969631237
neck_pain,2,Psoriasis,0.004338394793926247
dizziness,2,Psoriasis,0.004338394793926247
cramps,1,Psoriasis,0.0021691973969631237
bruising,1,Psoriasis,0.0021691973969631237
obesity,1,Psoriasis,0.0021691973969631237
swollen_legs,1,Psoriasis,0.0021691973969631237
swollen_blood_vessels,1,Psoriasis,0.0021691973969631237
puffy_face_and_eyes,1,Psoriasis,0.0021691973969631237
enlarged_thyroid,1,Psoriasis,0.0021691973969631237
brittle_nails,1,Psoriasis,0.0021691973969631237
swollen_extremeties,1,Psoriasis,0.0021691973969631237
excessive_hunger,2,Psoriasis,0.004338394793926247
extra_marital_contacts,1,Psoriasis,0.0021691973969631237
drying_and_tingling_lips,2,Psoriasis,0.004338394793926247
slurred_speech,2,Psoriasis,0.004338394793926247
knee_pain,2,Psoriasis,0.004338394793926247
hip_joint_pain,1,Psoriasis,0.0021691973969631237
swelling_joints,2,Psoriasis,0.004338394793926247
